id,input,output
nikluge-au-2022-train-006539,일단 얼굴 기갈헤녀 장 착하다 너,1
nikluge-au-2022-train-006540,아 현실 시 헤 한남 들 패 고요,1
nikluge-au-2022-train-006541,그걸 중 고딩 내내 배우다 수능 단골 나오다,0
nikluge-au-2022-train-006542,이 게몬 소리,0
nikluge-au-2022-train-006543,뮤비 삼천만 뷰 아니다 멀다 소리,0
nikluge-au-2022-train-006544,난 너 조합 익숙하다,0
nikluge-au-2022-train-006545,헤 테로 부치다 들다 보통 그 들 남성애 근간 그 자체 여혐 그렇다 성 애욕 구가 있다,1
nikluge-au-2022-train-006546,언제 인스타 라이브 하다,0
nikluge-au-2022-train-006547,오늘 체크 셔츠 넣다 입다 메탈 시계 조화 너무 레즈 같다,1
nikluge-au-2022-train-006548,뭔 개 소리 삼촌 어케 생물학 적 부친,1
nikluge-au-2022-train-006549,하다,0
nikluge-au-2022-train-006550,도 나오다,0
nikluge-au-2022-train-006551,미치다 새끼 들,1
nikluge-au-2022-train-006552,이렇다 미치다 짓,1
nikluge-au-2022-train-006553,나 괴도 맛 사랑받다 여자,0
nikluge-au-2022-train-006554,저 진지하다,0
nikluge-au-2022-train-006555,알다 상,0
nikluge-au-2022-train-006556,츠나시,0
nikluge-au-2022-train-006557,눈 없다,1
nikluge-au-2022-train-006558,쿵쾅 들이다 여자 들 보고 쿵쾅 대다 정말 하다 없다,1
nikluge-au-2022-train-006559,허버허버,1
nikluge-au-2022-train-006560,알뜰폰 개통 하다 이유 혹시 문자 투표 하,0
nikluge-au-2022-train-006561,육회 먹다,0
nikluge-au-2022-train-006562,노른자 올리다 쓱쓱,0
nikluge-au-2022-train-006563,초밥 좋다,0
nikluge-au-2022-train-006564,나 동갑,0
nikluge-au-2022-train-006565,이건 아니다,0
nikluge-au-2022-train-006566,타코야끼 붕어빵 없다 도시 도시,0
nikluge-au-2022-train-006567,왜 한남 들 자아 탁하다,1
nikluge-au-2022-train-006568,이따위 마인드 겜 만들다 우리나라 겜 들 다 개 쓰레기 같다 임,1
nikluge-au-2022-train-006569,저기 죽다 못 하다 누르다 애 들 관캐 오 너 일베충 이어도 되다 임,1
nikluge-au-2022-train-006570,한남 유사하다 싫어하다,1
nikluge-au-2022-train-006571,뉴스 기사 댓글 보다 다 알다 뭔,0
nikluge-au-2022-train-006572,빻남 말투 우승 후보 다 별로 임,1
nikluge-au-2022-train-006573,투디 배변 활동 안 하다 그렇다 거기 어따 써다,1
nikluge-au-2022-train-006574,좀 낄끼빠빠 하다 진짜,1
nikluge-au-2022-train-006575,저걸 잘생겻다 여 돌 실트 슬쩍 들이밀다 잇다,1
nikluge-au-2022-train-006576,아니다 글구 저 성인,0
nikluge-au-2022-train-006577,님 지금 니시 구,0
nikluge-au-2022-train-006578,그니 가요,0
nikluge-au-2022-train-006579,스케이트장 가야대,0
nikluge-au-2022-train-006580,아 빨리 돈벌 ㄹ 곱다,0
nikluge-au-2022-train-006581,빻남들 제일 좋아하다,1
nikluge-au-2022-train-006582,재생 차트 왜막 넘어가다,0
nikluge-au-2022-train-006583,너무 대박 안다,0
nikluge-au-2022-train-006584,애 입 찢어지다,0
nikluge-au-2022-train-006585,아니다 읽다 읽다 아니다 리디 앱 뜨다 잇다 엇 늘다 어캄,0
nikluge-au-2022-train-006586,흑 장발 취향 임,0
nikluge-au-2022-train-006587,그니까 한남 들 무례하다 불 청결하다 똑같다 사람 되다 필욘 없다,1
nikluge-au-2022-train-006588,빔 님 제일 빻 취향 일 자신 잇다 말 안대,1
nikluge-au-2022-train-006589,정말 저번 그 표 햇 엇 자다,0
nikluge-au-2022-train-006590,이 미치다 새끼 들,1
nikluge-au-2022-train-006591,다 쳐도랏내,1
nikluge-au-2022-train-006592,아니다 지능 형 안티 임,1
nikluge-au-2022-train-006593,진짜 한남 대한 혐오 감 굳다 하다 해주다,1
nikluge-au-2022-train-006594,웃기 기다 1 차벨 2 차벨 접 붙이다,0
nikluge-au-2022-train-006595,지금 뭐 글케 크다 않다,0
nikluge-au-2022-train-006596,지다 들이다 멀다 후손 생산 힘 쓰다 마르다,1
nikluge-au-2022-train-006597,존나 개 꼰 대 같다,1
nikluge-au-2022-train-006598,잘 모르다 같다 어쩌구 맨 플 조 지게 하다,1
nikluge-au-2022-train-006599,트리 거 이벤 드랍 햇 늘다,0
nikluge-au-2022-train-006600,물론 방패 랭킹 올라오다 햇 늘다 불만 쓰다 두근거리다,0
nikluge-au-2022-train-006601,러브라이브 남성향 빻망가들 다 신고 넣다 아이마스 이르다 수위 버전 리터칭 다 신고 넣다 서다 입 털다,1
nikluge-au-2022-train-006602,공주 맛 쿠키 스킨 받다 오십만 명 달다 받다 사람 끄다 협박,0
nikluge-au-2022-train-006603,인성 엿 바 꾸다 드셧 어,1
nikluge-au-2022-train-006604,아니다 빻은걸 누가 뭐라다 하다,1
nikluge-au-2022-train-006605,불다 충 들 위키 충 들 실황 충 들 하다 원작 부심 원작 부심 하다 진짜 세상 요지경,1
nikluge-au-2022-train-006606,진짜 꼴값 떨다,1
nikluge-au-2022-train-006607,말다 어디 한 남충 혐오 어 쩌 구 말 얹다,1
nikluge-au-2022-train-006608,그래서 팟 엇 곱다 범죄자 새끼 임 약간 급 지금,1
nikluge-au-2022-train-006609,돼지 님 상대 확실하다 모욕감 줌,1
nikluge-au-2022-train-006610,딱 보 위 대대로 내려오다 개꼰대같 군기 문화,1
nikluge-au-2022-train-006611,수학여행 때 술 왜 가져오다 모르다,0
nikluge-au-2022-train-006612,아 저 앙슷따 팬덤 땜 탈덕 하다,0
nikluge-au-2022-train-006613,글 다이쇼 겜 자체 개 노잼 성 과금 유도 좀 복합 적 작용 하다,1
nikluge-au-2022-train-006614,페도충 제일 좋아하다 애니,1
nikluge-au-2022-train-006615,갓컾,0
nikluge-au-2022-train-006616,이렇다 없다,0
nikluge-au-2022-train-006617,아니다 본인 뭐 팔다 모르다 관심 업다,0
nikluge-au-2022-train-006618,왕복 두 시간 저 거 그거 아니다,0
nikluge-au-2022-train-006619,콘서트 가다 서 울안 두 시간 걸리다 웅앵웅,0
nikluge-au-2022-train-006620,왜 헛소리 하다 화나다 실트 올라가다 싸 불다,1
nikluge-au-2022-train-006621,꼬우 느그 돌 잘생기다 하든 여 돌이 올리다 보고 뭐라다 보다,1
nikluge-au-2022-train-006622,제목 개 개 들어가다 같다,0
nikluge-au-2022-train-006623,그게 빻았,1
nikluge-au-2022-train-006624,걍 안경 쓸다 끄다 리해 보이다 캐 들다 오다 너드 하다,1
nikluge-au-2022-train-006625,4 가지 좀 업다 심술궂긴햇 그걸 그런 식 소비 하다 화 불러일으키다 건지다,1
nikluge-au-2022-train-006626,다양하다 체형 얘기 하다 떡대 ㅌㅏㄹ 코 여캐 레즈 먹다 뭐 잘 못 돼다 하다 지금 진실 주둥이 열리다,1
nikluge-au-2022-train-006627,목소리 생각 낮다 놀랏움,0
nikluge-au-2022-train-006628,주 딜러 사랑 하다,0
nikluge-au-2022-train-006629,그리고 자,0
nikluge-au-2022-train-006630,알다,0
nikluge-au-2022-train-006631,약손 그렇다 때 쓰다 단어 아니다,0
nikluge-au-2022-train-006632,ㅂㅊ 은 내 벨 빨 한남 빨다 아니다 주제 으 ㅣ 트윗 올라가다 아니다 비엘 내 여 혐 비판 하 트윗 올라가다 하다 아니다,1
nikluge-au-2022-train-006633,저 나이 먹다 구구단 모르다 편법 써다 한 단말,1
nikluge-au-2022-train-006634,꼭 2 차 먹다 장르 유명하다 구르다 온 새끼 들 1 차 2 차 구분 못 리 버스 처 먹다 분탕 치다,1
nikluge-au-2022-train-006635,암 짝 슬 모 가업 음,1
nikluge-au-2022-train-006636,머리 나쁘다 눈치 있다,1
nikluge-au-2022-train-006637,이 친구 아끼다 소중하다 생각 하다 별개 호로 잡놈 건 변하다 않다,1
nikluge-au-2022-train-006638,분명 배경 미국 뿌리 한남,1
nikluge-au-2022-train-006639,신인 널리 널렸는데 누가 늙다 살찐 애 써다,1
nikluge-au-2022-train-006640,양심 잇다,1
nikluge-au-2022-train-006641,1 차갑다 ㅋㅋㅋㅋㅋㅋㅋ 진짜 미치다 놓다 연옌 변태 같다 한 거 일반인 사진 도용 가슴 확대 하다 재 업로드 한 거 같다,1
nikluge-au-2022-train-006642,그냥 보통 커플 이면 공이 좀 싸 갈다 쓰다 바 갈다 쓰다 해도 아,1
nikluge-au-2022-train-006643,같다 사진 밑 먹다 뱉다 체리 씨 생기다 남돌 사진 올려놓다 지 롤임,1
nikluge-au-2022-train-006644,정치 무관심하다 착하다 것 아니다 자랑 아니다 정치 대가리 넹글 돌아서다 사람 하다 못 하다 못 가리다 자랑 임,1
nikluge-au-2022-train-006645,죽다 틀 딱,1
nikluge-au-2022-train-006646,아무리 콩깍지 끼다 쟤 잘생겻다 빨다 한남 들 아 저 정도 잘생기다 하다 근거 없다 자신감 생기 잔,1
nikluge-au-2022-train-006647,누구 다 일본어 잘 하다 일판 플레이 함,0
nikluge-au-2022-train-006648,그것 안 하다 어디 꽁 스토리 줍다 먹다 그렇다,0
nikluge-au-2022-train-006649,한 섭 실장 되다 때 덕질 하다,0
nikluge-au-2022-train-006650,멍청하다 입 다물다,1
nikluge-au-2022-train-006651,1 차 썻던 빻 소재 다 갖다 연성 하다,1
nikluge-au-2022-train-006652,그리고 청원 생기다 얼마 안 돼다 때 열심히 하다 이십만 족족 모으다 주다,0
nikluge-au-2022-train-006653,당장 어렵다 관련 법 제정 하다 미안하다 잘 하다 수사 중,0
nikluge-au-2022-train-006654,당장 해결 되다 없다 청원 수천 개 사람 들 안 지치다,0
nikluge-au-2022-train-006655,아니다 존나 말귀 못 알다 치다 먹다,1
nikluge-au-2022-train-006656,근데 여캐 배제 하 인간 들 많다 요 진자 ㅠ 요즘 댓글 같다 보다 좀 빻은거 인지 하다 분위기 기다 아직 멀다 엇 곱다,1
nikluge-au-2022-train-006657,21 세기 남돌 팬미팅 가다 성추행 당 성희롱 당하다 남돌 좋아하다 차별 받다 온 없어지다,1
nikluge-au-2022-train-006658,그 놈 된장녀,1
nikluge-au-2022-train-006659,Led 촛불 있다 돼다,0
nikluge-au-2022-train-006660,니 들 끼리 말 맞추다,0
nikluge-au-2022-train-006661,시위 용인 대통령 응원 용인 저번 아이돌 인형 만들다 하다,0
nikluge-au-2022-train-006662,이렇게 음습 하다 내 애 저녁 탈빠했,1
nikluge-au-2022-train-006663,벨 빨다 년 들이다 많다,1
nikluge-au-2022-train-006664,안 보다 이 새끼 한남 틀 딱 문재인 신 적 받다 들다 그렇다 대통령 뽑다 나 천재 자아도취 되다 틀림없다,1
nikluge-au-2022-train-006665,제목 몰랏는데 검다 머리 여자애 희다 머리 네코미미 남자 애 이누야샤 하다 불다 제 끼다 그 걸 서치 햇 더니 그게 제목 더,0
nikluge-au-2022-train-006666,지보 나이 어리다 존중 태도 안 보이다 애 들 니 친구 임,1
nikluge-au-2022-train-006667,글 한남 들 언제 이따위 로 무례하다 애 들 개그 코드 방송 내보내다 임,1
nikluge-au-2022-train-006668,닷 떼 엉덩이 소중하다 걸,0
nikluge-au-2022-train-006669,너 엉덩이 아끼다,0
nikluge-au-2022-train-006670,치질 생기지 않다,0
nikluge-au-2022-train-006671,이 십대 치질 넘다 가슴 아프다 자다,0
nikluge-au-2022-train-006672,난 네 피똥 싸다 보고 싳 않다,0
nikluge-au-2022-train-006673,개다 습하다 진짜,1
nikluge-au-2022-train-006674,동생 진짜 존나 한남 개 싫다,1
nikluge-au-2022-train-006675,내 최애,0
nikluge-au-2022-train-006676,걍 ㅇ 이르다 집임,0
nikluge-au-2022-train-006677,강사 왜 물 빠뜨리다,0
nikluge-au-2022-train-006678,나 주관 식 못 풀다,0
nikluge-au-2022-train-006679,칭 아나고 뭐,0
nikluge-au-2022-train-006680,은 우리 신생 기업 어쩌 웅앵웅,1
nikluge-au-2022-train-006681,차라리 다행,0
nikluge-au-2022-train-006682,주 직 광부 하다 꼬 보다,1
nikluge-au-2022-train-006683,걍 길가 퀘 뜨다 겸사겸사 해 놓다 이르다 말걸엇겟,0
nikluge-au-2022-train-006684,광산 너무 멀미,0
nikluge-au-2022-train-006685,나 그렇게 겜창 아니다,1
nikluge-au-2022-train-006686,자 덕질 드러내다 북 그렇다 오타쿠 나 내 심 대한 애정 싹 틔우다 좀 어렵다 같다,1
nikluge-au-2022-train-006687,당시 은행 같다 기다리다 사람 들 채팅 하다 얘기 나오다 적 잇엇슴,0
nikluge-au-2022-train-006688,가수 맞다,0
nikluge-au-2022-train-006689,같다 쳣 늘다 동 접 자중 찌다 보아 러버 있다 임,0
nikluge-au-2022-train-006690,그렇다고 애 바닥 버리다,0
nikluge-au-2022-train-006691,취집 여성혐오 적 단어 사용 정당화 하다 자칭 페미 모습,1
nikluge-au-2022-train-006692,한남 뭐 달라,1
nikluge-au-2022-train-006693,진짜 웃기다 아니다 아시,0
nikluge-au-2022-train-006694,어쩜 한남 똑같다 누,1
nikluge-au-2022-train-006695,뚝배기 깨다,1
nikluge-au-2022-train-006696,레즈 여혐 공론 화 해주,1
nikluge-au-2022-train-006697,임신 출산 가능하다 못 하다 아가리 닥치다,1
nikluge-au-2022-train-006698,내 막말 섹스 다니다 하다,1
nikluge-au-2022-train-006699,맨날 ASKY 같다 밈 만들다 지다 들다 끼리 킥킥 거리 던 한남 뭔 인셀 없다,1
nikluge-au-2022-train-006700,아깝다 처제 대리모 하다 하다 하다 한남 새끼 그렇다 손아래 동서 하라 경우 있다 그렇다,1
nikluge-au-2022-train-006701,그게 과연 자발 적 것 한남 시댁 울다 보다 안되다 결말,1
nikluge-au-2022-train-006702,이르다 빻남덕 뭐 다르다,1
nikluge-au-2022-train-006703,역시 이렇다 한남 남편 새끼 한국 있다 알다,1
nikluge-au-2022-train-006704,쟤 논리 따르다 티 부들 한남 서다 자유롭다 절대 아니다,1
nikluge-au-2022-train-006705,부모 때문 아이 가지다 진짜 개 소리 임,1
nikluge-au-2022-train-006706,사회 남자 좋다,1
nikluge-au-2022-train-006707,여 성애자 들 바이 배제 존나 하다,1
nikluge-au-2022-train-006708,나 자기 종교 교리 함몰 되어다 반 인권 적 소리 하다 사람 비웃음 거리 되다 좋다,1
nikluge-au-2022-train-006709,우린 이뤄지다 없다,0
nikluge-au-2022-train-006710,이 거 뭔가 한남 들 오줌 똥 싸다 지다 손 깨끗하다 안 씻다 겹 치다 보이다,1
nikluge-au-2022-train-006711,용이 불 쏘다 죽다 사람 살 돌아오다 이해 가능하다 여자 왕 되다 비현실적 한남,1
nikluge-au-2022-train-006712,한남 들 외국인 대한 페티시 외국 한 빠 들 한국 남성 페티시 겹 치다 끔찍하다 혼 종이 생 성 되어다,1
nikluge-au-2022-train-006713,그렇다 애 미가 답답하다 짜증나다 있다,1
nikluge-au-2022-train-006714,나 애비 한남 이다,1
nikluge-au-2022-train-006715,나 남성 형제 한남 이다,1
nikluge-au-2022-train-006716,나 애 밉다 흉 자다,1
nikluge-au-2022-train-006717,비혼 비 출산 비 임신 비 섹스 다 고 내 이슈 아니다 신경 안 쓴다 하다 사람 들 어디서 이혼 같다 남 이슈 입터,1
nikluge-au-2022-train-006718,하여간 혓바닥 존나 길다,1
nikluge-au-2022-train-006719,진짜 개 소리,1
nikluge-au-2022-train-006720,야 니 한국 사랑 하다 케이팝 사랑 하다 이르다 실제 강간 당 죽다 한국 여자 들 신경 안 쓰다 너무 투명하다,1
nikluge-au-2022-train-006721,페깅 하다 받다 싸 시키다 담 정액 오레오 찍다 먹다 하다,1
nikluge-au-2022-train-006722,아니다 막 그 뭐라다,0
nikluge-au-2022-train-006723,공식 석상 쓰다 말 어느 정도 공식 적 느낌 있다 말,0
nikluge-au-2022-train-006724,좀 호르몬 노예 되다 기분 임,0
nikluge-au-2022-train-006725,미안하다 난 애 미애 비 있다 씻다 법 혼자 터득 하다 지금 트리 거 요소 몇개 있다,1
nikluge-au-2022-train-006726,이 거 시스 여성 한남 들 늘 하다 아니다,1
nikluge-au-2022-train-006727,향기 퍼지다 별 하나 씩 생 성 되다,0
nikluge-au-2022-train-006728,그냥 탈코 하다 시간 니 그 짓거리 한 애 들 사과문 자 돌리다 혀 깨물다 죽다 버리다,1
nikluge-au-2022-train-006729,충분하다 개별 적 상황 대한 이해 떨어지다 생각 되다 않다,0
nikluge-au-2022-train-006730,자세하다 쓰다 싫다,0
nikluge-au-2022-train-006731,그렇다 동시 여자애 집단 걸레 년 창년 등등 온갖 소문 다 돌다 얘 다시 여성 호모 소셜 들어가다 확률 점점 낮아지다,1
nikluge-au-2022-train-006732,묻다 살인 단어 흡사 해외 총기 난사 사건 벌어지다 때 외롭다 늑대 형 범죄 하다 같다,0
nikluge-au-2022-train-006733,그러나 이 것 외롭다 늑대 부르다 그러하다 사회 적 구조 숨다,0
nikluge-au-2022-train-006734,남초 아 재 혐오 개인 적 노인 혐오 발전 한 게 아니다 싶다,1
nikluge-au-2022-train-006735,뭔 헛소리,1
nikluge-au-2022-train-006736,진짜 생각 없다,1
nikluge-au-2022-train-006737,진심 쿤니 해,0
nikluge-au-2022-train-006738,이 짤 개빻았긴 하다 니 들 낫다,1
nikluge-au-2022-train-006739,한 남아 재 되다 그 기분 니 알다,1
nikluge-au-2022-train-006740,지다 안 찾아보다 난 깨끗하다 사람 환상 유지 하다 개 소리 더럽다 낭낭 하 하다,1
nikluge-au-2022-train-006741,야 솔직하다 니 헤 테로 들 있다,0
nikluge-au-2022-train-006742,한 녀 싫어하다 여자 영어 이름 애비,1
nikluge-au-2022-train-006743,너 이렇다 고전 있다 하다 틀 딱 같다 이렇다,1
nikluge-au-2022-train-006744,우리 우리 민족 지키다 야하다,0
nikluge-au-2022-train-006745,시 니 컬 포지션 왤케 좋아하다 야망 게이 들,1
nikluge-au-2022-train-006746,뒤 권력 한 줌 잡다 머리 채 뜯다 보다 곧 죽 노인 네 철학 적 말 씨부리다 있다,1
nikluge-au-2022-train-006747,이르다 여자 들 속물 적 내면 안 보다 광광 대다 당신 내면 추하다,1
nikluge-au-2022-train-006748,이 한남 새끼,1
